시리얼번호|온도차이|온도비율차이|공|과|구|답|대|도|묘|사|산공|산과|산구|산답|산대|산도|산묘|산사|산수|산임|산전|산제|산종|산차|산천|산철|산학|수|원|유|임|잡|장|전|제|종|주|차|창|천|철|체|학|전체면적|비율_건축면적|비율_지상연면적|건축년한_비율|높이_비율|지상층수_비율|건축년한|높이|지상층수|강파이프구조|경량철골구조|공업화박판강구조(PEB)|기타강구조|기타구조|기타조적구조|기타철골철근콘크리트구조|기타콘크리트구조|벽돌구조|블록구조|석구조|스틸하우스조|시멘트블럭조|일반목구조|일반철골구조|조립식판넬조|조적구조|철골철근콘크리트구조|철골철근콘크리트합성구조|철골콘크리트구조|철근콘크리트구조|통나무구조|프리케스트콘크리트구조|공공용시설|공동주택|공장|관광휴게시설|교육연구및복지시설|교육연구시설|교정및군사시설|근린생활시설|노유자시설|단독주택|동.식물관련시설|묘지관련시설|문화및집회시설|발전시설|방송통신시설|분뇨.쓰레기처리시설|수련시설|숙박시설|업무시설|운동시설|운수시설|위락시설|위험물저장및처리시설|의료시설|자동차관련시설|자원순환관련시설|장례시설|제1종근린생활시설|제2종근린생활시설|종교시설|창고시설|판매및영업시설|판매시설|(철근)콘크리트|기와|기타지붕|슬레이트
V02Q1940763|0.3962698412698399|1.0129372738681057|0.006960510175739114|0.0|0.0|0.0|0.5341188513844527|0.14698361064073703|0.002174882902942684|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.020009251582046368|0.0|0.0005297169212666769|0.27870423034160724|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.010518946051208301|0.0|0.0|0.0|0.0|0.0|125341.3698059494|34234.50145968732|79733.57627788749|2227122.9528044527|568413.5108177707|220536.8172268157|27.932058948948722|7.128910270332485|2.7659215542797266|0.0|0.0|0.0|0.0|0.0|199.91999999999996|0.0|0.0|46257.026709233294|0.0|0.0|0.0|0.0|0.0|32.21886874962609|0.0|0.0|0.0|0.0|0.0|33244.410699904576|0.0|0.0|0.0|72300.69045031362|0.0|0.0|0.0|180.89729817287372|0.0|0.0|460.09000000000003|2186.675817143973|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2024.9924502209694|0.0|0.0|1654.3157645147076|925.9144975213594|0.0|0.0|0.0|0.0|31248.799718765225|1027.8079250442208|1957.893815877877|0.0
V02Q1940764|0.0921031746031728|1.0018207673905746|0.0|0.0|0.0|0.0|0.841719503293373|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15828049670662703|0.0|0.0|0.0|125461.93962184105|331.96|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|331.96|0.0
V02Q1940765|-0.14956349206349376|0.9962490581210143|0.1314315121098769|0.0|0.01897444689639506|0.0|0.20469491873029272|0.18136994664465228|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.19616325353451314|0.07830746217170592|0.00846341750429585|0.0|0.0|0.028870886101294728|0.0|0.010698163624225277|0.0016748394627172669|0.0|0.0|0.03844923229449118|0.0|0.10090192092553964|125461.94347771026|9186.275031971947|49061.62651407207|763011.6786746443|1464825.3077305339|520975.51866224007|15.552107275852217|29.856843562053253|10.618798349720663|0.0|95.98261254776656|0.0|0.0|0.0|0.0|0.0|0.0|99.63495818081736|0.0|0.0|0.0|0.0|0.0|836.5692210669321|0.0|0.0|0.0|0.0|0.0|48029.439722276555|0.0|0.0|0.0|30532.477836087306|838.608516333754|0.0|167.31941828711572|8250.939104313695|0.0|0.0|1167.4009261117726|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6787.587656529608|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|499.0271605634317|798.9542228453106|0.0|19.311673000077597|0.0|0.0|8097.607955628754|0.0|1083.772767702821|4.894308640372602
V02Q1940766|-0.24003968253968416|0.9928654287152828|0.009236039347508457|0.0|0.0|0.0008002355084765454|0.7351484933347374|0.22912262009921275|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0003026390209559719|0.0|0.0|0.0008501575162833915|0.0035983014605281676|0.0|0.00033185739952546964|0.0|0.009717362310683354|0.003476892027540747|0.0|0.0|0.0|0.0|0.0|0.007415401974547728|125539.49548855855|41571.25904508921|142677.62582193996|2924936.541905407|2539953.6028419444|922045.3531061213|20.50031688609463|17.802045613036604|6.462438296084512|0.0|0.0|0.0|0.0|0.0|238.26|0.0|0.0|19619.455815211735|0.0|0.0|0.0|0.0|0.0|548.46|0.0|0.0|545.1899999999999|0.0|544.661649730985|121173.06615264724|0.0|8.532204349983818|0.0|66109.55931256102|0.0|0.0|0.0|3961.6119871535984|0.0|0.0|737.5890726719852|37195.41872030695|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6639.609350129079|0.0|0.0|0.0|239.48000000000005|3871.78|594.0340174401806|0.0|0.0|12110.95843538516|10575.289249788953|642.2956765030192|0.0|0.0|0.0|38835.13220611777|981.1909965994606|1754.9358423719773|0.0
V02Q1940767|-0.029920634920636638|0.9996538506519763|0.057274310817984224|0.0|0.0|0.0|0.5930057955080829|0.23187904170106893|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00906752546781452|0.0|0.0|0.0|0.0|0.0|0.10877332650504956|125461.94990663501|35600.650908064425|101705.99153658251|1926172.3596783408|1651926.7761507074|526514.7958448842|18.938632135408838|16.242177586524267|5.176831648659585|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|334.3779716128264|0.0|0.0|0.0|0.0|0.0|5301.11264061542|0.0|0.0|0.0|0.0|426.05103565832866|95644.44988869593|0.0|0.0|0.0|61755.54673868853|0.0|0.0|0.0|11357.293483953928|0.0|0.0|336.52422816861855|4961.258971464953|0.0|0.0|331.79999999999995|0.0|0.0|0.0|0.0|0.0|10063.09|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8073.915473691065|4826.56264061542|0.0|0.0|0.0|0.0|33719.80243807101|0.0|1880.8484699934177|0.0
V02Q1940768|0.2165079365079349|1.0069139448434972|0.12531889489262119|0.0|0.0|0.03178299449014915|0.3918787568460362|0.19132771810044852|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05466012523824153|0.01047787060793374|0.0|0.017535042867648974|0.0|0.00739834106257226|0.0|0.0|0.0|0.00015962107911913587|0.0|0.0|0.16946063481522933|135128.27964353518|18733.219316178904|140719.653508033|1083425.3571499907|6892609.481100676|2280296.863896623|7.699175844603279|48.98114306902561|16.20453722739199|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|162.23175215903265|0.0|0.0|140557.42175587395|0.0|0.0|0.0|105579.23783427132|0.0|0.0|0.0|31945.680044032415|0.0|0.0|1365.3098542197288|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|374.1891667172531|6.526608792260692|1448.7099999999998|0.0|0.0|0.0|9960.145408547885|0.0|8773.073907631016|0.0
V02Q1940769|0.7301984126984112|1.0229441647428983|0.01575031981172289|0.0|0.01791926617538689|0.0|0.6172583887469156|0.3296861832415106|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.006955652485939757|0.012430189538524157|0.0|0.0|0.0|0.0|0.0|125550.91729298169|37189.28307235126|127168.00191737915|2446769.50769966|2189034.906675623|746456.7730306381|19.24044941186795|17.21372415757413|5.869847459863448|0.0|548.5099583369712|0.0|0.0|0.0|0.0|0.0|0.0|10760.748502132481|0.0|0.0|0.0|0.0|0.0|860.72|0.0|0.0|789.36|0.0|0.0|114208.6634569097|0.0|0.0|0.0|72952.62760984269|0.0|0.0|0.0|0.0|0.0|0.0|2367.1081067172677|16922.983421162753|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|359.7200000000001|0.0|12785.049381567813|0.0|0.0|13708.227260337831|7507.026137750806|565.26|0.0|0.0|0.0|32815.025208791034|553.1723304880128|3821.0855330722165|0.0
V02Q1940771|0.10519841269841089|1.0053396816476945|0.0535566554050401|0.0|0.0|0.0|0.841711746496598|0.10315941476421743|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0015721833341445775|125461.94002862896|19715.42357636117|191477.47313741682|6393370.573766596|1697570.2090635148|2618706.1030070614|33.38967487406883|8.865639290347366|13.676314294829375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|687.858370878121|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|18926.035501155442|0.0|0.0|171863.57926538325|0.0|0.0|0.0|183913.89838112833|0.0|0.0|0.0|217.19069137165852|0.0|0.0|641.5494604379269|0.0|0.0|0.0|2744.099999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1377.5806253271235|2583.1539791517757|0.0|0.0|0.0|0.0|19669.114665920977|0.0|46.308910440194126|0.0
V02Q1940772|0.2676984126984109|1.0090587399939284|0.20046694233213416|0.0|0.0|0.0|0.4776174489705803|0.23288787743607522|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08902773126121026|125461.93660472882|28443.922140565955|104483.87685538059|1835416.204057692|2739431.3689298755|1004827.7042832875|17.566501734982033|26.2186994910383|9.617059918958608|0.0|66.0|0.0|0.0|0.0|0.0|0.0|0.0|482.9027298797546|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|103934.97412550083|0.0|0.0|0.0|89780.96056103616|0.0|0.0|0.0|2859.7353148001293|0.0|0.0|609.73|1933.0062838538768|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2962.71|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1946.35|4196.245111085246|195.13958460517097|0.0|0.0|0.0|26572.40397842975|0.0|1871.518162136209|0.0
V02Q1940773|0.5587698412698396|1.0188210669021158|0.0|0.0|0.04022130406322285|0.0|0.5969401608796856|0.34696800684894025|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008152143260456868|0.0077183849476943735|0.0|0.0|0.0|0.0|0.0|125772.52321682533|37163.04171552979|121901.87104954317|2649376.0093733775|1871171.854173247|644407.4622836537|21.733677970345692|15.349820622628247|5.286280323144134|0.0|362.38000000000005|0.0|0.0|0.0|0.0|0.0|0.0|8992.416125476555|722.7500000000001|0.0|0.0|0.0|0.0|2518.1390885552464|0.0|0.0|0.0|0.0|0.0|109306.18583551138|0.0|0.0|0.0|67305.81173007748|0.0|0.0|0.0|0.0|0.0|0.0|1981.531495119185|17875.314216363393|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|549.5400000000001|1141.475558510666|362.38000000000005|0.0|0.0|21608.662209509213|11054.205302744329|22.950537218905236|0.0|0.0|0.0|32544.455677017748|227.65408346023483|4163.970724350481|226.96123070132836
V02Q1940774|-0.16087301587301764|0.9949651642276416|0.012778783635770384|0.0|0.0|0.0|0.9301458747974917|0.057075341566737915|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125461.93962184132|19262.0463154946|144460.30013500492|5133745.288856043|0.0|1473662.8181782477|35.53741259057552|0.0|10.201161265766725|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|144460.30013500492|0.0|0.0|0.0|142808.54550196335|0.0|0.0|0.0|0.0|0.0|0.0|751.9801976376189|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|562.4175910240579|337.3568443798847|0.0|0.0|0.0|0.0|19262.0463154946|0.0|0.0|0.0
V02Q1940775|0.2563888888888875|1.0089612053533539|0.052770794499124626|0.0|0.0|0.0|0.5845648148092911|0.2830689187630674|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00133009410429465|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07826537782422228|125461.95299683836|35968.76175562939|123972.08007850488|2368436.150967004|2084678.6722700372|660885.0569441565|19.10459314280441|16.815711012914537|5.330918514278808|0.0|105.95|0.0|0.0|0.0|0.0|0.0|0.0|1219.5654716280003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|485.89|122160.67460687687|0.0|0.0|0.0|72129.1990064953|0.0|0.0|0.0|15415.52404163909|0.0|0.0|0.0|5750.206169833219|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|13439.08568053482|0.0|0.0|0.0|0.0|2757.9311341389507|372.74999999999994|0.0|0.0|3330.81|10015.74404586349|760.83|0.0|0.0|0.0|34693.550517703254|0.0|1275.2112379261412|0.0
V02Q1940776|-0.5698015873015893|0.9817907082574909|0.33013685505995227|0.0|0.000816208487635824|0.0|0.4584494132232988|0.11158268863107375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0028286259647777668|0.0|0.0|0.0|0.0|0.0|0.09618620863326151|125461.93962184037|14581.16430542931|92950.00154479619|3022049.139902536|189198.68376732708|922194.144551504|32.5126314112657|2.035488764098029|9.921399991661787|0.0|87.3|0.0|0.0|0.0|0.0|0.0|0.0|962.983599649171|0.0|14.278418453067632|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|91885.43952669395|0.0|0.0|0.0|77091.77684401888|0.0|14.278418453067632|0.0|10088.823|0.0|0.0|369.46619988744646|1521.843379339898|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|216.32|0.0|0.0|0.0|0.0|2126.4420788070834|969.6816242898099|551.3699999999999|0.0|0.0|0.0|13443.499588909799|137.82029121565802|166.93442530385474|832.9099999999999
V02Q1940777|-0.7090873015873036|0.977118600327715|0.01049403809682723|0.0|0.0|0.0|0.7256135431918764|0.2355145934121811|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00011413897343939757|0.0|0.020722159300945585|3.9494874831598234e-05|0.006082551553572328|0.0|0.0|0.0|0.0|0.0014194805963263736|125461.8871332776|45641.30844506658|132237.12154895315|3265182.567540613|1675738.6978004489|630672.9612606099|24.691875694918753|12.672226060063652|4.769258086331981|0.0|270.3727962683936|0.0|0.0|0.0|238.9602724745483|0.0|0.0|49480.64273740338|28.76|0.0|0.0|0.0|0.0|450.0586170708117|0.0|0.0|0.0|0.0|0.0|81768.327125736|0.0|0.0|0.0|50930.30776749507|0.0|0.0|0.0|1011.3220758324251|0.0|0.0|1536.6200000000001|53612.00672514056|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1182.33|0.0|0.0|0.0|0.0|0.0|131.0|0.0|0.0|11919.603047329512|10471.762701055539|1442.1692321000387|0.0|0.0|0.0|43565.02285959989|371.97|1586.135585466683|118.17999999999998
V02Q1940778|0.5022222222222206|1.0165461626295829|0.0|0.0|0.057318967993161433|0.013710941375292053|0.7579423543159787|0.1686115751837703|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0016750752663176108|0.0|0.0|0.0|0.0005773718752156994|0.0|0.00016371399026417126|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125459.95588078568|50794.15106467994|207230.98248742276|4483681.859757579|7731419.052728749|2836014.010831942|21.63615597406967|37.30821984206914|13.685279955684546|0.0|256.82|0.0|0.0|0.0|0.0|0.0|0.0|10706.444665856472|105.89000000000001|0.0|0.0|0.0|0.0|5736.353048736182|0.0|0.0|5267.064760480088|0.0|0.0|185158.41001235|0.0|0.0|0.0|128796.77729811019|0.0|0.0|0.0|4560.196297323638|0.0|0.0|650.748960207563|16467.94254843287|0.0|0.0|0.0|0.0|0.0|0.0|0.0|427.11999999999995|0.0|0.0|0.0|0.0|0.0|0.0|99.98|0.0|0.0|30397.764811044064|23783.428569865762|0.0|0.0|0.0|2047.0240024386778|45731.49430208361|1048.0760122073339|3947.140750389005|67.44000000000001
V02Q1940779|-0.003134920634922267|0.9996206496380047|0.0|0.0|0.00962449998914484|0.0|0.07562806076134201|0.057378265807783976|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8380045834785759|0.0|0.0|0.01196693456964422|0.0|0.0|0.0|0.0|0.0|0.0030066504026137267|0.0|0.0|0.0|0.0|0.004391004990895476|0.0|125463.08169229027|2442.810816383303|26012.81493051955|512673.6587741553|1291783.488067288|462784.51679334394|19.708503679571432|49.65950403743896|17.79063580890593|3.7311181123629376|0.0|0.0|0.0|0.0|0.0|0.0|0.0|30.870867063832083|0.0|0.0|0.0|0.0|24.973128423065827|167.72853903273568|0.0|0.0|0.0|0.0|0.0|25785.511277887555|0.0|0.0|0.0|22619.64282321882|0.0|0.0|0.0|8.936886421803443|0.0|0.0|0.0|24.973128423065827|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2985.744335845489|13.645570823249507|0.0|0.0|157.81408632184912|0.0|0.0|0.0|0.0|30.870867063832083|171.1872324014427|0.0|0.0|0.0|0.0|2411.1565045269035|11.578251477477496|20.07606037892175|0.0
V02Q1940780|-0.18468253968254128|0.9939628638411823|0.0|0.0|0.0|0.0|0.6461251697235643|0.3538748302764357|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125462.49789487213|15138.655292754567|139947.6775535698|4232556.414004247|8251050.405325946|2392300.649476513|30.24384890120159|58.9581088415531|17.094250446283947|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|143.0881743347145|0.0|0.0|0.0|0.0|90.09000000000002|5287.39648244403|0.0|0.0|76607.83108104498|0.0|0.0|57819.271815746106|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1087.5024355934606|223.12000000000003|0.0|0.0|5218.72895078367|0.0|0.0|0.0|0.0|91.52362952310632|128450.37663406518|0.0|0.0|0.0|98.63037143627311|0.0|37.6392834452098|0.0|0.0|445.3675316603597|4294.78871706257|0.0|0.0|0.0|0.0|13837.942458526903|137.1381743347145|1163.5746598929506|0.0
V02Q1940781|0.36650793650793484|1.0113481988758897|0.0527087025486205|0.0|0.0|0.0|0.5932903629167194|0.24368584391889256|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.11031509061576746|125461.93036926158|36395.70369620583|89538.3520523481|1648937.6689760063|1297875.547160768|449150.0262863055|18.415993048564978|14.495191361149603|5.01628649613422|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|874.7588566206624|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|88663.59319572743|0.0|0.0|0.0|54730.746381866105|0.0|0.0|0.0|10030.249999999998|0.0|0.0|0.0|11593.809920979862|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1786.898831535271|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2266.726917966859|9129.92|0.0|0.0|0.0|0.0|35657.18508036593|0.0|738.5186158398917|0.0
V02Q1940782|0.22186507936507793|1.007677238691154|0.010640018767524507|0.0|0.0|0.0|0.7620641049151625|0.2181486524570005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.009147223860312408|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125461.28910431152|44120.5367497865|162839.77531240194|3327630.3918381985|2984055.2999843024|1029697.4284605932|20.43499744122261|18.32510081925319|6.3233778509283605|0.0|386.1100000000002|0.0|0.0|0.0|0.0|0.0|0.0|14821.459800537845|102.28000000000003|0.0|0.0|0.0|0.0|713.8086788382967|0.0|0.0|0.0|0.0|0.0|146816.1168330258|0.0|0.0|0.0|108906.32973220841|0.0|0.0|0.0|1910.8837392055507|0.0|0.0|625.807217784411|26140.171880787504|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8979.51114399592|11522.397964976462|2193.1336334436724|248.16|0.0|2313.3799999999997|39948.45973478927|913.4648939223543|2759.3521210748704|499.26000000000005
V02Q1940783|0.23257936507936344|1.00747900727213|0.0|0.0|0.0|0.0|0.7386443224190331|0.2567757047071693|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.004579972873797574|0.0|0.0|0.0|0.0|0.0|125461.93303757012|48653.36102165876|90604.60319815813|1641336.103277323|1278332.7627171942|416767.3141242575|18.11537212615583|14.10891629778895|4.599847021158079|65.87999999999998|399.51065981037374|0.0|259.75|0.0|0.0|0.0|0.0|6734.059116981416|0.0|0.0|0.0|0.0|0.0|1550.9999999999995|0.0|0.0|0.0|0.0|0.0|81594.40342136634|0.0|0.0|0.0|54834.41759373445|0.0|0.0|0.0|0.0|0.0|0.0|1532.4884959650574|14247.029470551704|0.0|0.0|1436.2799999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11152.949209840346|5827.638428066577|832.81|740.9900000000001|0.0|0.0|42599.4177908875|3427.9376972499335|2451.005533521332|0.0
V02Q1940784|0.7028174603174588|1.0227964199942048|0.15693838422425566|0.0|0.0|0.0|0.5592343052057304|0.28078291956861695|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.003044391001397092|0.0|0.0|0.0|0.0|0.0|0.0|125461.93962184215|23626.546844052533|60856.60879708448|1081650.858257764|1167987.2198147797|353663.80480177194|17.773761628163278|19.192446685769575|5.811428073177736|0.0|430.49621760655396|0.0|0.0|0.0|0.0|0.0|0.0|866.0572753984331|0.0|0.0|0.0|0.0|0.0|551.96|0.0|0.0|1586.0299999999997|0.0|169.43348518484905|57252.631818894646|0.0|0.0|0.0|32527.179164033405|0.0|0.0|0.0|4119.369999999999|0.0|0.0|1152.0199999999998|2946.9272753984333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3776.9604206401345|0.0|0.0|0.0|0.0|2487.7|117.49621760655397|0.0|0.0|4985.656513553545|8743.29920585241|0.0|0.0|0.0|0.0|22508.91328550564|57.6|1060.0335585468927|0.0
V02Q1940785|0.2932936507936489|1.0097538915469653|0.0|0.0|0.00020299046398409185|0.0|0.4806894023875057|0.26307780250278295|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.019474426992706403|0.006519407220886705|0.0|0.0004373229023902344|0.0|0.08482050556795581|0.0|0.0|0.14477814196178818|125461.27291340558|17501.743205232913|78005.31184229086|1576487.407347585|2398810.294812943|690538.2633188341|20.21000070527103|30.75188391865923|8.852451801166396|0.0|687.1200000000001|0.0|0.0|0.0|0.0|0.0|0.0|1634.0569870248746|444.25|0.0|0.0|0.0|538.8611669581767|3096.1256626656473|0.0|0.0|0.0|0.0|3087.3298807477795|68517.56814489438|0.0|0.0|0.0|14816.981359986032|146.53376082484755|0.0|0.0|9757.489488656327|0.0|0.0|0.0|8465.528467472934|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4823.79139750812|15818.024064832985|0.0|0.0|0.0|0.0|764.5536258897747|0.0|0.0|0.0|8939.682882796258|12255.481276090264|965.2355182333209|1252.01|0.0|0.0|14531.017262433654|579.6873131583769|2301.5886296408808|89.45000000000002
